uuid,name,address,phone,email,birth_date,product,total,amount,customer_lat,customer_long,purchase_date,user_agent,is_user,purchase_flag
718,Matthew Sullivan,"8372 Sandra Villages Cookeland, IA 82062",+1-345-068-8563x1692,stevengreen@hotmail.com,6/26/71,White Blouse,$19.99 ,5,11.8375165,62.830669,12/29/94,Mozilla/5.0 (Windows NT 4.0; sd-PK; rv:1.9.1.20) Gecko/2014-08-08 17:20:41 Firefox/3.6.19,TRUE,0
719,John Scott,"4343 Jenkins Isle New Eduardo, HI 86420",562.632.4394x219,yvonnegarrett@yahoo.com,5/14/08,Dark Blue Slacks,$19.99 ,2,79.7486515,-13.610653,8/7/13,Opera/9.20.(X11; Linux i686; th-TH) Presto/2.9.185 Version/10.00,FALSE,1
720,Jeremy Cole,"9608 Micheal Manor Apt. 693 Marymouth, DC 62703",6796874829,april58@yahoo.com,3/15/23,Dark Grey Suit,$10.99 ,2,67.6631005,-0.427777,10/23/05,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/19.0.898.0 Safari/536.0",TRUE,0
721,James Washington,"6210 Bernard Mill East Brittanyland, DE 02059",480-194-6087,markmcneil@gmail.com,1/7/21,Dark Grey Suit,$55.99 ,4,75.133406,-46.107663,4/18/93,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; ru-UA) AppleWebKit/535.27.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B115 Safari/6535.27.7",FALSE,1
722,Diana Martin,"395 Sanders Mill Mccormickbury, KY 49004",860.879.1378,courtneyburton@hotmail.com,5/15/77,Blue Sweater,$10.99 ,2,-87.6866215,126.731005,8/26/13,Opera/8.91.(X11; Linux x86_64; iw-IL) Presto/2.9.186 Version/12.00,TRUE,0
723,Alexandra Ballard,"6923 Tamara Locks New Henryland, ND 98244",374.191.0682x07320,meganjohnson@smith.biz,9/10/96,Dark Blue Slacks,$10.99 ,6,-31.423435,154.37806,12/12/02,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10 6_4 rv:4.0; hsb-DE) AppleWebKit/533.38.2 (KHTML, like Gecko) Version/5.0.5 Safari/533.38.2",FALSE,1
724,Alexandra Pearson,"52291 Anthony Point Davistown, MN 02875",001-628-980-4628x61947,shannonmatthews@gmail.com,12/24/30,Pink Sweater,$19.99 ,2,-4.4389695,-142.853419,9/12/04,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10 12_7 rv:4.0; st-ZA) AppleWebKit/532.23.1 (KHTML, like Gecko) Version/5.0.2 Safari/532.23.1",TRUE,1
725,Ernest Luna,"8618 Harper Flats Kimberlyborough, NM 81627",001-339-872-9572x994,susanmitchell@hotmail.com,12/18/66,White Blouse,$19.99 ,4,72.197281,-77.778046,4/29/00,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10 12_8 rv:3.0; ht-HT) AppleWebKit/535.30.4 (KHTML, like Gecko) Version/4.0 Safari/535.30.4",TRUE,0
726,Tyler Coleman,"7777 Lynch Pines Apt. 246 Jensentown, TX 01001",(438)995-8786x56196,sheila88@dean.biz,5/10/33,Pink Sweater,$55.99 ,0,80.907893,15.071371,3/30/20,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/2012-01-17 03:53:51 Firefox/3.8,FALSE,1
727,Daniel Bonilla,"1419 Arthur Loaf Lopeztown, KS 61115",001-385-028-6400,adamhunt@mayer.com,9/29/34,Pink Sweater,$10.99 ,3,-59.896531,44.063198,1/25/95,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; mag-IN) AppleWebKit/534.2.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6534.2.1",FALSE,1
728,Stephanie Silva,"46651 Veronica Mills South Adrienne, WI 54669",(161)464-4290x328,stephaniemitchell@hotmail.com,9/10/01,Black Leggings,$55.99 ,1,82.2053215,122.332109,8/21/08,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_4 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) CriOS/58.0.803.0 Mobile/35Z985 Safari/532.1",FALSE,1
729,John Rice MD,"54793 Howe Underpass Apt. 448 Robertfurt, AL 36235",226-472-1253x928,ronald12@hotmail.com,1/3/48,Dark Grey Suit,$19.99 ,6,-81.3456105,-7.604234,7/6/12,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_4 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) FxiOS/12.5q2093.0 Mobile/29H579 Safari/532.0",FALSE,1
730,Dr. Scott Allen,"50805 Graham Turnpike North Jacob, ND 54269",193-214-3191,robertzuniga@yahoo.com,7/26/51,Dark Grey Suit,$55.99 ,1,-78.1876275,24.904352,6/28/01,Opera/9.74.(Windows NT 5.0; az-AZ) Presto/2.9.170 Version/12.00,FALSE,1
731,Cameron Oneill,"7109 Davis Lodge Vincentside, SD 41552",300.841.6555x16043,hernandezbrian@munoz-campbell.com,3/7/87,Pink Sweater,$10.99 ,1,40.633858,142.032063,12/18/96,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/3.0),FALSE,1
732,James Ross,"054 Miller Islands Norrisfurt, MI 95390",(202)636-9827,duanearnold@gmail.com,12/25/11,Dark Blue Slacks,$22.50 ,6,62.9225295,42.815902,2/16/99,Opera/8.68.(Windows 98; Win 9x 4.90; ro-RO) Presto/2.9.168 Version/11.00,FALSE,1
733,Wyatt Santos,"4126 Donna Ways Wrightfurt, PA 23446",(087)109-1374,ddunn@hotmail.com,9/28/79,Pink Sweater,$10.99 ,5,43.274609,-10.42488,4/29/14,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10 6_0 rv:6.0; et-EE) AppleWebKit/535.29.7 (KHTML, like Gecko) Version/5.0.2 Safari/535.29.7",FALSE,0
734,Nicole Gordon,"7673 Lawrence Trail Port Keithside, FL 83090",+1-517-353-2424x1224,baldwinsamantha@guzman.com,8/21/53,Black Leggings,$19.99 ,1,-75.3335305,56.66264,4/29/92,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10 5_3) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/16.0.831.0 Safari/532.2",TRUE,1
735,Deanna Glass,"1419 Fletcher Drives Apt. 771 Port Joseview, OR 94401",+1-029-192-0696x129,patrick16@yahoo.com,4/4/11,Dark Grey Suit,$22.50 ,3,61.2190805,116.123316,9/16/10,Opera/8.94.(Windows 95; sa-IN) Presto/2.9.180 Version/11.00,TRUE,1
736,Gary Hunt,"0893 Amy Hill Suite 062 Walkershire, MA 73869",(103)804-8706,mjackson@hotmail.com,3/17/17,Blue Sweater,$55.99 ,5,27.2745195,-55.296007,9/7/94,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) CriOS/22.0.833.0 Mobile/60X122 Safari/535.0",TRUE,1
737,Paula Lane,"8091 Hughes Road Suite 655 Lake Angela, PA 31399",001-786-966-9619x282,garyroberson@brown-cross.info,9/15/94,Dark Blue Slacks,$55.99 ,3,-28.6592695,127.253588,6/19/08,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10 6_9 rv:3.0; eo-US) AppleWebKit/533.22.3 (KHTML, like Gecko) Version/5.0.5 Safari/533.22.3",FALSE,1
738,Micheal Chen II,"692 Charles Harbors North Meaganshire, CT 65583",4310383883,loricooley@gmail.com,12/1/12,Dark Blue Slacks,$55.99 ,2,25.179851,-52.00381,8/10/01,Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/3.1),FALSE,1
739,Adam Sanchez,"90887 Brianna Squares Apt. 469 West Cynthiahaven, WV 55081",001-914-497-1229x4394,rstewart@gmail.com,11/26/80,Pink Sweater,$22.50 ,3,28.6227955,79.122638,6/18/21,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1_1 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) CriOS/21.0.877.0 Mobile/11G801 Safari/534.1",FALSE,1
740,Jessica Johnson,"8190 Lam Extension Port Robert, MS 03793",089.266.2799x676,vincent82@hotmail.com,5/19/27,Blue Sweater,$19.99 ,0,-3.222387,-115.251184,10/9/03,Opera/9.23.(Windows NT 5.01; quz-PE) Presto/2.9.178 Version/10.00,TRUE,1
741,Tammy Browning,"39997 Jacqueline Causeway Apt. 801 Lake Lindseyville, RI 11033",+1-072-471-1563x6081,richardsashley@wilkerson.com,8/24/21,White Blouse,$55.99 ,1,74.651743,172.103415,12/13/12,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/5.1),FALSE,1
742,Devin Pennington,"9222 Garrett Forges Suite 546 Port Brandontown, NH 32458",354.217.8602x07685,hgomez@gmail.com,9/12/28,White Blouse,$19.99 ,6,13.823995,-100.761746,1/4/06,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/5.1),FALSE,1
743,Donna Anderson,"61155 Morgan Club Port Josephshire, MO 51644",001-288-780-1094x99169,thomasrobert@johnson.com,4/24/24,White Blouse,$19.99 ,5,12.2804185,8.58252,8/20/99,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; ckb-IQ) AppleWebKit/532.50.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6532.50.6",TRUE,1
744,Sandra Smith,"2780 Jay Passage Ponceview, HI 87423",177-490-6739x98083,julie76@gmail.com,10/24/91,Black Leggings,$10.99 ,6,-0.4933845,179.344168,10/31/91,Opera/8.57.(Windows NT 5.01; sr-ME) Presto/2.9.168 Version/10.00,FALSE,1
745,Jamie Hull,"59576 Douglas Viaduct Mckinneychester, PA 42999",607411934,malonenathan@hotmail.com,2/22/03,Pink Sweater,$55.99 ,4,-23.9569755,-19.90992,4/13/00,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) CriOS/54.0.823.0 Mobile/26N887 Safari/532.1",TRUE,0
746,Dr. Jessica Bray,"937 Diana Plaza Apt. 364 South Francis, NJ 84371",(550)765-4716x6971,brianyork@hotmail.com,6/17/08,Black Leggings,$55.99 ,5,-60.054469,31.281588,12/28/95,"Mozilla/5.0 (Windows 98) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/28.0.886.0 Safari/535.1",TRUE,1
747,Phillip Garcia,"586 Shirley Creek Apt. 484 Lake Justinstad, FL 86916",(191)229-0815x225,johnny50@foster.com,6/26/26,Blue Sweater,$55.99 ,4,-45.8208145,75.809102,3/30/98,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/5.1),TRUE,0
748,Sharon Guzman,"20305 Thompson Flats Cainmouth, IN 10796",(753)190-3226,elizabeth02@cochran-holmes.info,9/20/23,Black Leggings,$22.50 ,1,-20.8586405,177.66165,9/19/07,Opera/8.11.(Windows NT 5.0; he-IL) Presto/2.9.166 Version/10.00,FALSE,1
749,Patrick Esparza,"4121 Carpenter Walks South Amber, KY 81524",(443)653-4776x3559,alvaradokrista@freeman-hale.net,3/2/56,Grey Sweater,$55.99 ,3,22.8291345,84.075178,7/5/13,Opera/9.84.(Windows NT 6.1; fo-FO) Presto/2.9.172 Version/12.00,TRUE,0
750,Anthony Rivers,"39942 Maria Key Markbury, AK 10190",+1-379-202-6808x207,harperjames@yahoo.com,1/15/23,Dark Blue Slacks,$22.50 ,4,75.652172,72.395941,9/27/01,Mozilla/5.0 (Macintosh; PPC Mac OS X 10 7_9; rv:1.9.4.20) Gecko/2011-05-11 19:08:49 Firefox/3.6.14,TRUE,0
751,Kevin Garcia,"599 Klein Burgs South Juliaton, NM 27366",(016)528-8879,lyoung@wiley-lowe.com,10/5/42,Pink Sweater,$22.50 ,2,6.854082,-108.335523,2/2/21,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/2019-06-17 04:10:49 Firefox/3.8,FALSE,1
752,Christopher Griffin,"77985 Castillo Vista Suite 146 East Robertton, VT 62847",001-696-774-0688x93674,sotojames@gmail.com,5/2/13,Dark Blue Slacks,$55.99 ,6,-0.450203,79.36172,5/27/20,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/535.11.7 (KHTML, like Gecko) Version/5.1 Safari/535.11.7",TRUE,1
753,Dennis Farrell,"425 Newman Manor Apt. 333 Jackton, CO 42279",213.190.2905x875,stephaniestanley@powell.net,2/12/73,Dark Blue Slacks,$22.50 ,3,74.716382,175.389315,2/12/10,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10 7_9 rv:2.0; lt-LT) AppleWebKit/533.19.6 (KHTML, like Gecko) Version/5.0.1 Safari/533.19.6",TRUE,1
754,Melissa Wilson,"27062 Freeman Ferry Taylorton, WA 69395",(787)778-3649,ithompson@yahoo.com,7/22/91,Black Leggings,$22.50 ,6,83.295491,31.397758,7/17/02,Opera/8.10.(Windows 95; az-IN) Presto/2.9.173 Version/12.00,TRUE,1
755,Shelia Dennis,"013 Davis Divide Apt. 614 Anthonyberg, ME 94338",+1-296-935-1799x2373,phillipramirez@morton.biz,9/3/47,Blue Sweater,$22.50 ,4,-88.1312025,141.709936,8/18/98,Opera/8.16.(Windows NT 6.1; tt-RU) Presto/2.9.190 Version/12.00,TRUE,0
756,Brianna Carr,"395 Gina Lights Whitneyland, CO 56432",(246)753-5107,sanchezsophia@lucero.com,2/3/07,Black Leggings,$55.99 ,5,72.8537595,-53.929941,8/30/14,Opera/8.17.(X11; Linux i686; ber-MA) Presto/2.9.162 Version/11.00,TRUE,1
757,Brenda Caldwell,"941 Leslie Stream Apt. 624 North Matthew, ID 87415",862-895-6260x0106,smendoza@yahoo.com,11/13/32,Black Leggings,$19.99 ,1,7.4039945,80.881534,8/6/99,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/534.48.2 (KHTML, like Gecko) Version/5.0.1 Safari/534.48.2",FALSE,1
758,Denise Jones,"93232 Thompson Extension Apt. 135 Zacharymouth, CA 09646",+1-235-469-2064x29416,rogerssteven@dean.info,9/5/57,Blue Sweater,$10.99 ,1,-45.352406,10.315475,7/20/92,Mozilla/5.0 (Windows NT 6.1; gu-IN; rv:1.9.1.20) Gecko/2021-03-28 12:08:54 Firefox/3.8,FALSE,0
759,Christopher Mitchell,"54367 Scott Turnpike Kingside, HI 46495",+1-806-403-5853x341,caleb67@hotmail.com,8/18/48,Dark Blue Slacks,$19.99 ,1,-80.440127,67.640283,9/5/07,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/2013-07-03 15:52:57 Firefox/15.0,TRUE,0
760,Joshua Marsh,"4812 Chelsea Radial South Cory, NM 83808",(843)400-4831,jerry78@aguilar.com,10/1/75,Blue Sweater,$55.99 ,6,-71.185781,87.638341,12/10/15,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/4.1),TRUE,0
761,John Day,"64983 Simpson Stream Baileystad, NJ 94186",(784)090-0642,andrew56@yahoo.com,7/20/63,Black Leggings,$10.99 ,5,-50.402475,-157.870852,3/3/00,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0),FALSE,1
762,Jennifer Daniels,"2993 Fisher Mills Suite 947 East Edward, TN 51537",001-698-845-7277,xnicholson@hotmail.com,8/1/62,White Blouse,$10.99 ,1,-29.198411,82.171897,6/26/98,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/3.0),TRUE,0
763,Alexis Russell,"961 Robert Roads Lambertview, MS 99085",001-594-690-9231,janet34@yahoo.com,1/22/74,Blue Sweater,$22.50 ,0,-38.227062,-93.948867,8/11/08,Opera/8.15.(X11; Linux i686; mi-NZ) Presto/2.9.160 Version/11.00,FALSE,1
764,Michelle Humphrey,"778 Cantu Common Smithburgh, IN 53107",509.540.3922,jacquelinehampton@hotmail.com,1/8/56,Grey Sweater,$10.99 ,5,30.836031,-39.654678,9/29/95,"Mozilla/5.0 (iPad; CPU iPad OS 7_1_2 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) FxiOS/9.4j0073.0 Mobile/63Z802 Safari/534.1",FALSE,0
765,Virginia Stewart,"672 Hall Corners Choiport, VT 63606",744.445.1840,monica65@roberts-campbell.com,11/9/71,Dark Blue Slacks,$55.99 ,3,19.990586,43.265127,7/29/14,Mozilla/5.0 (Android 2.1; Mobile; rv:10.0) Gecko/10.0 Firefox/10.0,TRUE,0
766,Amy White,"00164 Mariah Oval East Hannahberg, KY 38645",001-692-545-8886,edwardle@hotmail.com,3/28/21,Pink Sweater,$55.99 ,4,-65.9485655,115.688696,11/7/94,Mozilla/5.0 (Windows NT 10.0; lt-LT; rv:1.9.2.20) Gecko/2013-10-27 22:34:43 Firefox/5.0,FALSE,1
767,Jason Dennis,"6320 Matthew Mill Apt. 413 Richardbury, MI 47526",563.463.2952x0528,fergusontanya@wise.info,1/4/27,Pink Sweater,$19.99 ,6,-48.783193,-9.389347,7/17/06,Mozilla/5.0 (Android 2.0.1; Mobile; rv:66.0) Gecko/66.0 Firefox/66.0,FALSE,1
768,Tyler Austin,"8197 Williams Heights Nathanfurt, MO 95483",955-823-4360,bdominguez@gmail.com,4/23/09,White Blouse,$22.50 ,6,-24.844488,-55.08109,12/1/12,Opera/9.97.(Windows CE; niu-NZ) Presto/2.9.164 Version/11.00,FALSE,1
769,Tiffany Ross,"1837 Billy Center Suite 514 Rebeccaland, AR 74444",001-995-681-3319x72097,heatherdavis@hotmail.com,3/6/28,Blue Sweater,$19.99 ,3,33.5058685,162.4939,11/23/94,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/535.23.4 (KHTML, like Gecko) Version/5.0.4 Safari/535.23.4",FALSE,0
770,Jeanette Brown,"083 Cruz Shore Martinezland, WY 73397",+1-872-956-9705x24838,zsmith@nguyen.com,10/17/77,Pink Sweater,$10.99 ,3,83.876447,-45.576443,9/27/96,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/535.17.5 (KHTML, like Gecko) Version/5.1 Safari/535.17.5",FALSE,1
771,Anne Greene,"110 Short Court Suite 797 Donnamouth, SD 60292",(227)946-5849x43506,josephwalker@hotmail.com,12/31/22,Dark Grey Suit,$10.99 ,3,77.436856,-67.218753,9/29/07,"Mozilla/5.0 (Linux; Android 2.3.1) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/26.0.817.0 Safari/532.1",TRUE,1
772,Timothy Turner,"0449 Rodriguez Curve Suite 287 Morganshire, ND 94830",(612)342-8310x1075,jkaufman@hurst.org,10/12/02,Blue Sweater,$19.99 ,4,-84.370361,-112.582717,4/30/06,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/2016-10-21 18:34:02 Firefox/9.0,FALSE,1
773,Heather Jordan,"961 Kristen Pike Suite 289 West Emilymouth, ID 71138",8395030441,wramirez@gmail.com,4/9/59,Blue Sweater,$22.50 ,0,-5.004111,-58.428923,12/22/03,Opera/8.27.(X11; Linux i686; is-IS) Presto/2.9.161 Version/10.00,FALSE,1
774,Erik Kim,"1201 Mary Stravenue Cindyshire, PA 32847",+1-644-367-6887x45735,lisayoung@wilson-fox.net,12/1/65,Dark Grey Suit,$22.50 ,0,23.189719,-45.921927,10/24/95,"Mozilla/5.0 (Linux; Android 8.1.0) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/62.0.808.0 Safari/536.1",FALSE,1
775,Megan Espinoza,"3599 Ryan Junctions Lake Sarahshire, NC 34971",835.686.0833x901,joannabell@hotmail.com,6/16/00,Black Leggings,$10.99 ,6,78.323839,-12.5888,5/26/05,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.0; Trident/3.1),FALSE,1
776,Derrick Benson,"0050 Meredith Overpass Josephside, WA 64085",001-955-808-9155x848,christinejones@hotmail.com,12/5/84,Pink Sweater,$19.99 ,5,-89.2013975,-45.789497,12/9/92,Mozilla/5.0 (Windows CE; af-ZA; rv:1.9.0.20) Gecko/2016-10-08 10:05:25 Firefox/3.8,TRUE,0
777,Stephanie Chan,"2764 Lindsay Burg Apt. 059 Lake Connie, MI 76157",715.504.9063,carol80@gmail.com,12/7/72,Pink Sweater,$22.50 ,0,-38.680324,-46.231485,9/17/14,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 10.0; Trident/3.0),FALSE,1
778,Jessica Owens,"08076 Jensen Pines Loganfurt, RI 86939",664-709-3740,juliajohnson@hotmail.com,7/14/68,Black Leggings,$10.99 ,6,47.890459,-154.044182,6/13/11,Mozilla/5.0 (Android 2.3.6; Mobile; rv:16.0) Gecko/16.0 Firefox/16.0,TRUE,1
779,Amanda Murphy,"23540 Mark Common East Lisa, NM 56524",(652)899-8195x113,stacey59@gmail.com,6/19/49,Pink Sweater,$19.99 ,1,73.8809985,60.855275,12/23/13,"Mozilla/5.0 (iPad; CPU iPad OS 12_4_8 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) CriOS/46.0.844.0 Mobile/08M863 Safari/535.2",FALSE,0
780,Steven Lewis,"670 Ruben Cove Suite 016 Lake Denise, MA 26303",565-045-5147x17491,kingkimberly@nichols.org,10/7/37,Grey Sweater,$19.99 ,6,-31.221864,137.059172,3/11/03,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/2018-12-30 12:58:11 Firefox/9.0,TRUE,1
781,Andrew Dunn,"0697 Powell Loop Wilsonburgh, NC 24742",(447)245-9149x4518,cohenmichelle@davis.com,11/12/35,White Blouse,$19.99 ,3,62.552756,18.809328,8/10/00,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.21.5 (KHTML, like Gecko) Version/5.1 Safari/533.21.5",FALSE,1
782,Kevin Adams,"98314 Miller Viaduct Sweeneybury, NH 56921",377-469-7356,robinsonashley@hotmail.com,8/9/65,Grey Sweater,$19.99 ,3,-11.6593945,160.823514,9/5/03,"Mozilla/5.0 (iPhone; CPU iPhone OS 4_2_1 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) CriOS/18.0.875.0 Mobile/02C054 Safari/531.2",TRUE,1
783,Evan Green,"730 Lopez Flat Smithmouth, OK 73515",001-681-076-0286x313,eortiz@doyle.com,1/3/81,White Blouse,$22.50 ,1,-71.4610935,-70.76352,10/26/18,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10 9_8 rv:5.0; sat-IN) AppleWebKit/531.3.6 (KHTML, like Gecko) Version/4.0.1 Safari/531.3.6",TRUE,1
784,Julie Moyer,"3191 Jonathon Park Apt. 660 Lake Peterside, PA 39415",991-371-3780x871,carlalutz@rosario.com,4/11/27,Blue Sweater,$55.99 ,1,59.445424,-88.527329,11/27/01,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_5 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) CriOS/33.0.841.0 Mobile/95A909 Safari/536.0",FALSE,0
785,Jermaine Snyder,"50045 Erin Expressway Jimenezstad, WV 65380",001-695-214-8827x10844,wwilliams@yahoo.com,9/25/03,White Blouse,$22.50 ,4,31.5420875,59.192182,12/4/99,Mozilla/5.0 (Android 3.2.1; Mobile; rv:51.0) Gecko/51.0 Firefox/51.0,TRUE,0
786,Gregory Curtis,"7764 Kristen Mall Lake Jeffrey, MO 99938",994-644-2585x26597,marymartinez@hotmail.com,9/30/13,Pink Sweater,$22.50 ,6,84.2845375,114.311214,1/13/07,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_1_3 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) CriOS/32.0.826.0 Mobile/30W502 Safari/535.1",FALSE,1
787,Jacqueline Becker,"0572 Angel Village Suite 488 Deleonport, NV 01935",6128967601,natalie01@johnson.biz,7/26/12,White Blouse,$55.99 ,4,20.991659,149.703818,9/1/18,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/22.0.849.0 Safari/535.1",TRUE,1
788,Linda Yoder,"9678 Nicholas Forges New Tammy, AR 04867",+1-232-649-4527x0877,oliviaramirez@yahoo.com,3/13/50,Dark Blue Slacks,$19.99 ,3,-66.82589,-178.297708,2/27/92,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/534.30.1 (KHTML, like Gecko) Version/5.1 Safari/534.30.1",TRUE,1
789,Donald Hall,"0253 Wilson Run West Stevenfurt, MD 45422",652-766-2808x256,veronica93@richards.com,6/25/62,Blue Sweater,$55.99 ,2,54.248911,-148.565515,10/17/03,Mozilla/5.0 (Windows NT 5.0; csb-PL; rv:1.9.1.20) Gecko/2017-06-02 16:57:28 Firefox/14.0,TRUE,0
790,Donna Hampton,"64411 Logan Lodge Port Taylortown, DC 24098",053.918.4061x752,bakermegan@mendez.com,8/8/46,Blue Sweater,$22.50 ,2,30.35809,137.193449,12/18/18,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/534.11.5 (KHTML, like Gecko) Version/4.0.2 Safari/534.11.5",TRUE,1
791,Gregory Robinson,"8610 Karen Forks Suite 135 Melissatown, NM 11028",(768)907-7054x03603,paynebenjamin@yahoo.com,6/3/07,Blue Sweater,$55.99 ,3,2.3606795,-173.19047,3/19/95,Opera/9.34.(X11; Linux x86_64; eu-FR) Presto/2.9.182 Version/11.00,TRUE,1
792,Steven Patterson,"4863 Rodriguez Land Jeffreyport, GA 85252",346.010.3140x411,johncombs@wilson.info,12/25/03,Grey Sweater,$22.50 ,0,-10.94511,142.536292,3/25/00,"Mozilla/5.0 (Linux; Android 6.0.1) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/58.0.817.0 Safari/536.0",FALSE,0
793,Jason Nguyen,"697 Shaw Manors Thompsonbury, CO 32852",891-094-3362x10987,ymoore@stevens.com,1/19/96,Blue Sweater,$22.50 ,2,67.3754535,9.163721,11/29/95,Opera/8.49.(Windows NT 5.0; eu-ES) Presto/2.9.172 Version/10.00,FALSE,0
794,Tyler Hart,"477 Carr Glens Suite 968 Averyshire, NM 32160",550.575.8269x464,ericamoore@kelly.org,9/29/14,Black Leggings,$19.99 ,0,-52.267646,-22.443249,11/24/06,Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/3.0),TRUE,1
795,Kimberly Jones,"9732 Barnes Path Chavezville, OK 11814",001-843-171-4433x7271,rayjennifer@yahoo.com,12/15/77,Black Leggings,$10.99 ,2,74.675252,154.047954,5/2/09,"Mozilla/5.0 (Windows NT 5.01) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/48.0.899.0 Safari/536.0",TRUE,1
796,Ryan Brown,"49080 Sherman Passage West Michael, WV 81430",431-399-9313x2152,whitegina@gmail.com,3/4/52,Dark Grey Suit,$10.99 ,0,33.9725635,-65.820064,5/27/98,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/4.0),TRUE,1
797,Casey Ellis,"171 Green View Onealhaven, SD 44572",-9499,lindahancock@yahoo.com,1/10/56,Grey Sweater,$19.99 ,5,-18.0909325,-79.871596,12/27/06,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/534.15.7 (KHTML, like Gecko) Version/4.0 Safari/534.15.7",FALSE,0
798,Lisa Murray,"05885 Blake Mission Port Haleychester, CA 87626",6171209913,donna78@martinez.com,5/14/58,Black Leggings,$22.50 ,3,-19.588634,0.060313,11/8/98,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_6 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) FxiOS/15.8v8297.0 Mobile/58R335 Safari/532.0",FALSE,1
